URL,음식이름,재료
"http://terms.naver.com//entry.nhn?docId=1988166&cid=42785&categoryId=42795
",카레라이스," 주재료 : 카레가루 10큰술(100g), 감자 1개(200g), 당근 1/4개(50g), 양파 1/2개(100g), 브로콜리 1/4개(50g), 애호박 1/3개(90g), 닭고기(닭가슴살) 2쪽(200g), 밥 4공기(800g)
 부재료 : 올리브유 3큰술(45ml), 소금 1큰술(10g), 물 4컵(800ml), 후춧가루(후춧가루 약간)
 대체재료 : 닭고기 → 돼지고기, 쇠고기 (개인의 기호에 맞춰 재료를 선택하여 조리하여도 좋다.)
"
"http://terms.naver.com//entry.nhn?docId=1991439&cid=42785&categoryId=42788
",참치 깻잎전," 주재료 : 참치 2캔, 깻잎 20장, 두부 2/3모, 양파 1/2개
 부재료 : 밀가루(우엉 조림 양념) 4큰술, 계란 4개, 식용유 6큰술, 소금 약간, 후춧가루 약간
 재료설명 : 우엉 조림 양념 (밀가루 4큰술)
"
"http://terms.naver.com//entry.nhn?docId=1988382&cid=42785&categoryId=42787
",돼지갈비구이," 주재료 : 돼지갈비 250g
 부재료 : 간장 1과 1/2큰술(22ml), 마늘(다진 마늘) 2/3큰술(7g), 대파(다진 대파) 1큰술(10g), 참기름 1작은술(5ml), 설탕 1/2큰술(5g), 후추(후춧가루 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988705&cid=42785&categoryId=42787
",모시조개미역국," 주재료 : 모시조개 150g, 미역(건미역) 6g
 부재료 : 마늘(다진 마늘) 1큰술(10g), 간장(재래간장) 1큰술(15ml), 소금 약간, 물 4컵(800ml), 다시마 사방 5cm 2장(4g)
"
"http://terms.naver.com//entry.nhn?docId=1993009&cid=42785&categoryId=42794
",무청시래기밥과 무오가리 양념장," 주재료 : 멥쌀 2 1/2컵, 찹쌀 1/2컵, 무청 시래기 불린 것 300g, 조선간장 2큰술, 다진 마늘 1/2큰술, 들기름 1큰술, 참기름 1큰술, 육수 3컵
 부재료 : 곱게 다진 무오가리 3큰술, 조선간장 1큰술, 간장 2큰술, 고춧가루 1큰술, 다진 마늘 1/2큰술, 모과청 1큰술, 육수 2큰술, 볶은 통들깨 1큰술, 참기름 1/2큰술, 들기름 1/2큰술
 재료설명 : 무오가리 양념 (곱게 다진 무오가리 3큰술, 조선간장 1큰술, 간장 2큰술, 고춧가루 1큰술, 다진 마늘 1/2큰술, 모과청 1큰술, 육수 2큰술, 볶은 통들깨 1큰술, 참기름 1/2큰술, 들기름 1/2큰술)
"
"http://terms.naver.com//entry.nhn?docId=1988482&cid=42785&categoryId=42795
",미소된장국," 주재료 : 미소 4큰술(60g)
 부재료 : 다시마 사방 10cm(8g), 가쓰오부시 2컵(10g), 소금(약간), 두부 150g, 팽이버섯 20g, 물 5컵(1000ml), 쪽파 2줄기(20g) 대체재료 : 쪽파 → 대파
"
"http://terms.naver.com//entry.nhn?docId=1989640&cid=42785&categoryId=44169
",함박스테이크," 주재료 : 쇠고기(다진 쇠고기) 400g, 돼지고기(다진 돼지고기) 100g
 부재료 : 양파(다진 양파) 5큰술, 마늘(다진 마늘) 2큰술, 빵가루 ½컵, 우유(약간), 소금(약간), 통후추(곱게 빻은 통후추 약간), 올리브오일(약간), 쌀 1컵, 모차렐라치즈 5큰술, 완두콩 3큰술, 오이피클(약간), 할라피뇨(약간), 버터 2큰술, 우스터소스 2큰술, 토마토 홀 2큰술, 밀가루 3큰술, 우유 ½컵, 생수 1컵, 토마토케첩 5큰술, 월계수잎 2장, 꿀 1큰술, 소금(약간)
 재료설명 : 스테이크소스 (버터 2큰술, 우스터소스 2큰술, 토마토 홀 2큰술, 밀가루 3큰술, 우유 ½컵, 생수 1컵, 토마토케첩 5큰술, 월계수잎 2장, 꿀 1큰술, 소금)
"
"http://terms.naver.com//entry.nhn?docId=1991448&cid=42785&categoryId=42788
",청포묵 무침," 주재료 : 청포 묵 1모, 구운 김 2장, 부추 50g
 부재료 : 간장 2작은술, 설탕 2작은술, 참기름 2큰술, 들기름 2큰술, 깨소금 1큰술, 소금 약간, 후춧가루 약간
"
"http://terms.naver.com//entry.nhn?docId=1989633&cid=42785&categoryId=44169
",하이라이스," 주재료 : 쇠고기(안심) 300g, 밥 3공기
 부재료 : 양파 ¼개, 마늘 3쪽, 느타리버섯 100g, 버터 1큰술, 설탕 ½큰술, 레드와인 ½컵, 데미글라스소스(시판 제품) ½캔, 토마토케첩 3큰술, 당근주스 1컵, 파슬리(약간), 소금(약간), 후춧가루(약간)
"
"http://terms.naver.com//entry.nhn?docId=1991119&cid=42785&categoryId=42792
",표고버섯 산적," 주재료 : 표고버섯 6개, 산적용 쇠고기 200g, 쪽파 10줄기, 잣 2큰술, 식용유 적당량
 부재료 : 간장 1작은술, 설탕 1/2작은술, 파(다진 것) 1작은술, 마늘(다진 것) 1/2작은술, 참기름 약간, 간장 1작은술, 설탕 1/2작은술, 참기름 약간
 재료설명 : 고기 밑간 양념 (간장 1작은술, 설탕 1/2작은술, 파 1작은술, 마늘 1/2작은술, 참기름 약간), 표고버섯 밑간 양념 (간장 1작은술, 설탕 1/2작은술, 참기름 약간)
"
"http://terms.naver.com//entry.nhn?docId=1989953&cid=42717&categoryId=42725
",된장국," 주재료 : 적된장 40g, 물 2C
 부재료 : 다시마 1장, 가다랑어포 15g, 건미역 5g, 두부 30g, 실파 20g, 청주 20㎖, 소금 적량, 산촛가루 1g
"
"http://terms.naver.com//entry.nhn?docId=1991171&cid=42785&categoryId=42788
",애호박전," 주재료 : 애호박 1개, 달걀 1개, 밀가루 1/2컵, 홍고추 1개, 쑥갓잎 약간, 식용유 4큰술, 소금 1/2작은술 부재료 : 간장 1큰술, 레몬즙 1작은술, 식초 1작은술"
"http://terms.naver.com//entry.nhn?docId=1991027&cid=42785&categoryId=42792
",손만두," 주재료 : 쇠고기(다진 것) 100g, 돼지고기(다진 것) 100g, 두부 2/3모, 표고버섯 2개, 숙주 300g, 부추 1줌, 소금 약간, 중력분 400g, 달걀 2개, 소금 1작은술, 물 1컵
 부재료 : 파(다진 것) 2큰술, 참기름 2큰술, 마늘(다진 것) 1큰술, 양조간장 1큰술, 청주 1큰술, 소금 1작은술, 생강(다진 것) 2/3작은술, 후춧가루 1/4작은술
 재료설명 : 만두소 (쇠고기 100g, 돼지고기 100g, 두부 2/3모, 표고버섯 2개, 숙주 300g, 부추 1줌, 소금 약간), 만두피 (중력분 400g, 달걀 2개, 소금 1작은술, 물 1컵), 만두소 양념 (파 2큰술, 참기름 2큰술, 마늘 1큰술, 양조간장 1큰술, 청주 1큰술, 소금 1작은술, 생강 2/3작은술, 후춧가루 1/4작은술)
"
"http://terms.naver.com//entry.nhn?docId=1988581&cid=42785&categoryId=42795
",전가복," 주재료 : 해삼 50g, 새우(중하) 3마리(60g), 갑오징어 100g, 소라(소라살) 50g, 전복 1개(100g), 조개관자 50g, 청경채 2개(60g), 표고버섯 2개(50g), 죽순 50g, 송이버섯 10g, 홍고추 1개(10g), 피망 1/3개(30g), 대파 15cm(30g), 아스파라거스 20g
 부재료 : 생강(마늘 크기) 1/2톨(2g), 마늘 1쪽(5g), 소금 1/2작은술(2g), 닭육수 1컵(200ml), 고추기름 2큰술(30ml), 간장 1큰술(15ml), 청주 1큰술(15ml), 굴소스 1큰술(10g), 후추 (후춧가루 약간), 참기름 1/2작은술(3ml), 녹말물 2큰술(녹말가루 2큰술 + 물 2큰술)
"
"http://terms.naver.com//entry.nhn?docId=1992603&cid=42785&categoryId=42794
",닭고기 카레볶음," 주재료 : 닭다리 2개, 감자 1/2개, 양배추 2장, 피망 1/2개, 떡 100g, 식용유(약간)
 부재료 : 고추장 양념장 2큰술, 고춧가루 1작은술, 카레가루 1큰술, 다진 파 1큰술, 다진 마늘 2작은술
 재료설명 : 양념장 (고추장 양념장 2큰술, 고춧가루 1작은술, 카레가루 1큰술, 다진 파 1큰술, 다진 마늘 2작은술)
"
"http://terms.naver.com//entry.nhn?docId=1988308&cid=42785&categoryId=42795
",치즈볶음밥," 주재료 : 밥 1공기(200g), 모차렐라치즈(슈레드 피자치즈) 3큰술(30g), 양파 1/8개(25g)
 부재료 : 당근 1/20개(10g), 청피망 1/10개(10g), 홍피망 1/10개(10g), 소금 약간, 식용유 1큰술(15ml), 후춧가루(후춧가루 약간)
"
"http://terms.naver.com//entry.nhn?docId=1991363&cid=42785&categoryId=42788
",샹그리아," 주재료 : 레드 와인 4컵, 오렌지 주스 1컵, 탄산수 1컵, 생수 2컵, 민트 잎 약간, 설탕 1큰술, 얼음 적당량
 부재료 : 레몬 1개, 오렌지 1개, 사과 1/2개 대체재료 : 레몬 → 라임
"
"http://terms.naver.com//entry.nhn?docId=1989040&cid=42785&categoryId=44169
",청양고추장아찌," 주재료 : 청양고추 300g, 홍고추(마른 홍고추) 1개, 통후추 5알, 통깨(약간)
 부재료 : 간장 1½컵, 설탕 1컵, 물 ½컵, 식초 ½컵
 재료설명 : 절임장 (간장 1½컵, 설탕 1컵, 물 ½컵, 식초 ½컵)
"
"http://terms.naver.com//entry.nhn?docId=1988401&cid=42785&categoryId=42787
",낙지전골," 주재료 : 낙지 3마리(500g)
 부재료 : 느타리버섯 1줌(50g), 양파 1/6개(30g), 미나리 1/3줌(15g), 쑥갓 1/3줌(15g), 마늘(다진 마늘) 3g, 당근 1/6개(30g), 애호박 1/9개(30g), 양념(참기름 1큰술(15ml), 고춧가루 2와 1/2큰술(13g), 고추장 1큰술(15g), 간장 1큰술(15ml), 설탕 1큰술(10g), 마늘(다진 마늘) 1큰술(10g)), 물 1컵(200ml), 식용유 1/2큰술(7ml)
"
"http://terms.naver.com//entry.nhn?docId=1988194&cid=42785&categoryId=42795
",너트치킨샐러드," 주재료 : 닭고기(닭가슴살) 1쪽(100g), 견과류(땅콩, 호두, 아몬드, 캐슈넛 등) 5큰술(50g), 달걀 1큰술(50g)
 부재료 : 밀가루 10큰술(50g), 샐러드 채소 3줌(150g), 방울 토마토 4개(60g), 드레싱(마요네즈 5큰술(50g), 머스터드 2큰술(20g), 양파(다진 것) 2큰술(20g), 꿀 1과 1/2큰술(15g), 식초 1큰술(15ml), 소금(소금 약간), 후추(후춧가루 약간)), 식용유 3컵(300ml)
 대체재료 : 닭고기 → 닭날개
"
"http://terms.naver.com//entry.nhn?docId=1992424&cid=42785&categoryId=42794
",치킨 볶음밥," 주재료 : 닭 안심 300g, 흰 밥 600g, 베이컨 3장, 양송이 4개, 양파 1/2개, 마늘 1쪽, 붉은 고추 1개, 대파(잎 부분) 1뿌리 분량, 굴소스 1/2큰술, 소금(약간), 후춧가루(약간), 식용유(약간)
 부재료 : 소금 1/2작은술, 후춧가루(약간), 청주 1큰술
 재료설명 : 닭 안심 양념 (소금 1/2작은술, 후춧가루, 청주 1큰술)
"
"http://terms.naver.com//entry.nhn?docId=1991226&cid=42785&categoryId=42788
",꽁치 무조림," 주재료 : 꽁치캔 1캔, 무 1/4개, 대파 1대, 생강 1톨, 마늘 4쪽
 부재료 : 설탕(양념장) 1큰술, 간장 5큰술, 맛술 2큰술, 고춧가루 1큰술, 물 1 1/2컵
 재료설명 : 양념장 (설탕 1큰술)
"
"http://terms.naver.com//entry.nhn?docId=1988106&cid=42785&categoryId=42795
",포춘쿠키," 주재료 : 밀가루 125g, 달걀(달걀흰자 7개분) 200g, 버터 130g
 부재료 : 설탕 170g, 슈가파우더 180g, 소금 3g 
"
"http://terms.naver.com//entry.nhn?docId=1992392&cid=42785&categoryId=42794
",대구찜," 주재료 : 대구(900g) 1마리, 콩나물 500g, 미더덕 100g, 양파 1/2개, 대파 1뿌리, 물 2 1/2컵
 부재료 : 고춧가루 2 1/2큰술, 국간장 1 1/2큰술, 물엿 1큰술, 다진 마늘 1큰술, 다진 생강 1작은술, 설탕 1/2큰술, 콩나물 삶은 국물 1컵, 녹말물(감자 녹말 2큰술 : 물 2큰술), 참기름(약간), 소금(약간), 후춧가루(약간)
 재료설명 : 양념 (고춧가루 2 1/2큰술, 국간장 1 1/2큰술, 물엿 1큰술, 다진 마늘 1큰술, 다진 생강 1작은술, 설탕 1/2큰술, 콩나물 삶은 국물 1컵, 녹말물, 참기름, 소금, 후춧가루)
"
"http://terms.naver.com//entry.nhn?docId=1991277&cid=42785&categoryId=42788
",두부 스테이크," 주재료 : 두부 1모, 당근 1/4개, 양파 1/4개, 청 피망 1/2개, 양송이 버섯 4개, 계란 1개, 밀가루 2큰술, 빵 가루 1/2컵, 샐러드 야채 적당량, 소금 약간, 후춧가루 약간, 식용유 약간
 부재료 : 간장(데리야키 소스) 5큰술, 맛 술 5큰술, 설탕 1큰술, 물엿 1큰술, 마늘 2쪽, 후춧가루 약간
 재료설명 : 데리야키 소스 (간장 5큰술)
"
"http://terms.naver.com//entry.nhn?docId=1991049&cid=42785&categoryId=42792
",양배추 피클," 주재료 : 양배추 1/4통, 적채 1/4통, 무 1/4개, 양파 1개, 로즈메리 1줄기, 월계수잎 1장, 통후추 1작은술
 부재료 : 물 2컵, 식초 2컵, 설탕 3/4컵, 소금 4큰술
 재료설명 : 단촛물 (물 2컵, 식초 2컵, 설탕 3/4컵, 소금 4큰술)
"
"http://terms.naver.com//entry.nhn?docId=1990876&cid=42785&categoryId=42792
",가지 버섯볶음," 주재료 : 가지 2개, 느타리 버섯 100g, 소금 1작은술, 양파 1/2개, 청양고추 1개, 대파 1/2대, 참기름 2작은술, 물 1컵
 부재료 : 고추장 3큰술, 고춧가루 1 1/2큰술, 간장 1 1/2큰술, 설탕 1 1/2큰술, 마늘(다진 것) 2작은술
 재료설명 : 양념 (고추장 3큰술, 고춧가루 1 1/2큰술, 간장 1 1/2큰술, 설탕 1 1/2큰술, 마늘 2작은술)
"
"http://terms.naver.com//entry.nhn?docId=1992061&cid=42785&categoryId=42794
",쇠고기 깻잎전," 주재료 : 다진 쇠고기 200g, 두부 100g, 당근 30g, 피망 1/4개, 깻잎 30장, 밀가루 1/2컵, 달걀 2개, 식용유(약간)
 부재료 : 간장 1 1/2큰술, 설탕 1작은술, 다진 마늘 1작은술, 참기름 1작은술, 다진 파 1큰술, 후춧가루(약간), 간장 2큰술, 식초 1큰술, 설탕 1작은술
 재료설명 : 쇠고기 양념 (간장 1 1/2큰술, 설탕 1작은술, 다진 마늘 1작은술, 참기름 1작은술, 다진 파 1큰술, 후춧가루), 초간장 (간장 2큰술, 식초 1큰술, 설탕 1작은술)
"
"http://terms.naver.com//entry.nhn?docId=1990129&cid=42785&categoryId=42798
",오징어조림," 주재료 : 오징어 1마리, 무 1/4개, 다시마(5×5㎝ 크기) 1조각, 실파 1대
 부재료 : 간장 2숟가락, 청주 1숟가락, 조청 2숟가락
 재료설명 : 조림장 (간장 2숟가락, 청주 1숟가락, 조청 2숟가락)
"
"http://terms.naver.com//entry.nhn?docId=1992984&cid=42785&categoryId=42794
",감자 고추장찌개," 주재료 : 차돌박이 150g, 감자 500g, 호박 250g, 양파 100g, 물 4컵, 된장 20g, 고춧가루 1큰술, 고추장 60g, 다진 마늘 1큰술
 부재료 : 국간장 1큰술, 다진 마늘 1/2큰술, 참기름 1/2작은술
 재료설명 : 차돌박이 양념 (국간장 1큰술, 다진 마늘 1/2큰술, 참기름 1/2작은술)
"
"http://terms.naver.com//entry.nhn?docId=1990942&cid=42785&categoryId=42792
",돼지고기 감자찌개," 주재료 : 돼지고기(목살) 200g, 감자 2개, 애호박 1/2개, 양파 1/2개, 대파 1/2대, 청고추 1개, 홍고추 1개, 멸치육수 4컵, 참기름 1작은술
 부재료 : 고춧가루 2큰술, 고추장 1큰술, 간장 1큰술, 대파(다진 것) 2큰술, 마늘(다진 것) 1큰술, 생강(다진 것) 1/2작은술, 설탕 1/2큰술, 참기름 1/2큰술, 미술 1작은술
 재료설명 : 양념 (고춧가루 2큰술, 고추장 1큰술, 간장 1큰술, 대파 2큰술, 마늘 1큰술, 생강 1/2작은술, 설탕 1/2큰술, 참기름 1/2큰술, 미술 1작은술)
"
"http://terms.naver.com//entry.nhn?docId=1992160&cid=42785&categoryId=42794
",곤약 면 무침," 주재료 : 실곤약 100g, 맛살 50g, 달걀 1개, 오이 50g, 숙주나물 50g
 부재료 : 간장 1큰술, 맛술 2큰술, 고춧가루 1작은술, 설탕 1/2작은술, 식초 1큰술
 재료설명 : 양념장 (간장 1큰술, 맛술 2큰술, 고춧가루 1작은술, 설탕 1/2작은술, 식초 1큰술)
"
"http://terms.naver.com//entry.nhn?docId=1991663&cid=42785&categoryId=42789
",오삼 불고기 양념," 주재료 : 고춧가루 4큰술, 고추장 2큰술, 간장 2큰술, 설탕 2큰술, 물엿 3큰술, 미림 500mL, 식용유 3큰술, 다진 마늘 2큰술
 부재료 : 오징어 1마리, 삼겹살 400g, 청량고추 2개, 홍고추 2개, 양파(깍둑썰기) 2개, 대파(엄지크기 썰기) 3줄기
 재료설명 : 양념재료 (고춧가루 4큰술, 고추장 2큰술, 간장 2큰술, 설탕 2큰술, 물엿 3큰술, 미림 500mL, 식용유 3큰술, 다진 마늘 2큰술), 요리재료 (오징어 1마리, 삼겹살 400g, 청량고추 2개, 홍고추 2개, 양파 2개, 대파 3줄기)
"
"http://terms.naver.com//entry.nhn?docId=1993010&cid=42785&categoryId=42794
",무굴밥과 부추 양념장," 주재료 : 멥쌀 2 1/2컵, 찹쌀 2 1/2컵, 무 300g, 굴 200g, 육수 2 1/2컵
 부재료 : 부추 50g, 조선간장 1큰술, 간장 2큰술, 다진 마늘 1/2큰술, 유자청 1큰술, 고춧가루 1큰술, 깨소금 1큰술, 참기름 1/2큰술
 재료설명 : 부추 양념장 (부추 50g, 조선간장 1큰술, 간장 2큰술, 다진 마늘 1/2큰술, 유자청 1큰술, 고춧가루 1큰술, 깨소금 1큰술, 참기름 1/2큰술)
"
"http://terms.naver.com//entry.nhn?docId=1988734&cid=42785&categoryId=42787
",오징어젓갈," 주재료 : 오징어(생물 오징어) 2마리(350g), 무 70g
 부재료 : 청주 2큰술(30ml), 소금 2큰술(20g), 양념(물엿 5큰술(50g), 고춧가루 3큰술(15g), 마늘(다진 마늘) 큰술(20g), 참기름 1작은술(5ml), 깨 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988198&cid=42785&categoryId=42795
",과일샐러드," 주재료 : 사과 1개(200g), 딸기 4개(80g), 아보카도 1/2개(100g), 단감 1/2개(100g), 키위 1개(100g)
 부재료 : 떠먹는 플레인 요구르트 1통(85g), 레몬즙 2큰술(30ml), 크림치즈 1과 1/2큰술(15g), 꿀 1과 1/2큰술(15g)
"
"http://terms.naver.com//entry.nhn?docId=1988582&cid=42785&categoryId=42795
",감자채볶음," 주재료 : 감자 1과 1/2개(300g)
 부재료 : 홍피망 1/20개(5g), 청피망 1/20개(5g), 느타리버섯 1/2줌(25g), 굴소스 1/2큰술(5g), 마늘(다진 마늘) 1/2큰술(5g), 대파 5cm(10g), 식용유 1과 1/2큰술(22ml), 소금 1작은술(3g), 참기름 1큰술(15ml), 깨 1작은술(3g), 물 2큰술(30ml)
"
"http://terms.naver.com//entry.nhn?docId=1988283&cid=42785&categoryId=42795
",꽁치찌개," 주재료 : 꽁치(통조림 꽁치) 180g, 물 1과 1/2컵(300ml), 감자 1/10개(20g), 애호박 1/7개(40g), 청양고추 1개(10g)
 부재료 : 마늘(다진 마늘) 2/3큰술(7g), 대파(송송 썬 대파) 5cm(10g), 고추장 1큰술(15g), 고춧가루 1큰술(5g), 소금(꽃소금) 1/2작은술(2g), 간장 1작은술(5ml), 맛술 1큰술(15ml)
 재료설명 : 개인의 기호에 따라 짜기는 조절하기 위해 (소금 2g)
"
"http://terms.naver.com//entry.nhn?docId=1988756&cid=42785&categoryId=42787
",파김치," 주재료 : 쪽파 3kg, 고춧가루 1과 1/2컵(150g)
 부재료 : 양파 3/4개(150g), 홍고추 2개(20g), 소금 3큰술(30g), 찹쌀풀 400g, 멸치액젓 2컵(400ml), 마늘(다진 마늘) 10큰술(100g),  생강(다진 생강) 2큰술(20g), 설탕 5큰술(50g)
"
"http://terms.naver.com//entry.nhn?docId=1988425&cid=42785&categoryId=42795
",도라지오징어생채," 주재료 : 도라지 200g, 오징어 1/2마리(120g)
 부재료 : 오이 1/3개(70g), 양파 1/4개(50g), 소금 3큰술(30g), 양념(마늘(다진 마늘)1큰술( 10g), 대파(다진 대파) 1큰술(10g), 고춧가루 4큰술(20g), 설탕 1큰술(10g), 간장 1큰술(15ml), 식초 2큰술(30ml), 참기름 1/2큰술(7ml)), 통깨(통깨 약간) 
"
"http://terms.naver.com//entry.nhn?docId=1988569&cid=42785&categoryId=42795
",순두부국," 주재료 : 순두부 350g
 부재료 : 청경채 4개(130g), 홍고추 1개(10g), 표고버섯 1개(25g), 새우살 100g, 새우젓 2큰술(20g), 멸치국물 5와 1/2컵(1100ml), 마늘(다진 마늘) 2작은술(6g), 실파 2줄기(20g), 소금(소금 약간)
"
